Date,Time,Currency,Event,Impact,Actual,Forecast,Previous,Combined DateTime
2023-04-18,4:15am,GBP,30-y Bond Auction,Non-economic,4.08|2.5,,3.86|2.7,2023-04-18 04:15:00
2023-04-18,7:30am,CAD,CPI m/m,High,0.5%,0.6%,0.4%,2023-04-18 07:30:00
2023-04-18,7:30am,CAD,Median CPI y/y,High,4.6%,4.5%,4.9%,2023-04-18 07:30:00
2023-04-18,7:30am,CAD,Trimmed CPI y/y,High,4.4%,4.4%,4.8%,2023-04-18 07:30:00
2023-04-18,7:30am,CAD,Common CPI y/y,Medium,5.9%,6.0%,6.4%,2023-04-18 07:30:00
2023-04-18,7:30am,USD,Building Permits,Non-economic,1.41M,1.46M,1.55M,2023-04-18 07:30:00
2023-04-18,7:30am,USD,Housing Starts,Non-economic,1.42M,1.40M,1.43M,2023-04-18 07:30:00
2023-04-18,7:32am,CAD,Core CPI m/m,Non-economic,0.6%,,0.5%,2023-04-18 07:32:00
2023-04-18,9:54am,NZD,GDT Price Index,Non-economic,3.2%,,-4.7%,2023-04-18 09:54:00
2023-04-18,10:30am,CAD,BOC Gov Macklem Speaks,High,,,,2023-04-18 10:30:00
2023-04-18,12:00pm,USD,FOMC Member Bowman Speaks,Non-economic,,,,2023-04-18 12:00:00
2023-04-18,3:30pm,USD,API Weekly Statistical Bulletin,Non-economic,,,,2023-04-18 15:30:00
2023-04-18,7:30pm,AUD,MI Leading Index m/m,Non-economic,0.0%,,-0.1%,2023-04-18 19:30:00
2023-04-18,11:30pm,JPY,Revised Industrial Production m/m,Non-economic,4.6%,4.5%,4.5%,2023-04-18 23:30:00
2023-04-19,1:00am,GBP,CPI y/y,High,10.1%,9.8%,10.4%,2023-04-19 01:00:00
2023-04-19,1:00am,GBP,Core CPI y/y,Non-economic,6.2%,6.0%,6.2%,2023-04-19 01:00:00
2023-04-19,1:00am,GBP,PPI Input m/m,Non-economic,0.2%,-0.3%,0.0%,2023-04-19 01:00:00
2023-04-19,1:00am,GBP,PPI Output m/m,Non-economic,0.1%,-0.2%,-0.4%,2023-04-19 01:00:00
2023-04-19,1:00am,GBP,RPI y/y,Non-economic,13.5%,13.3%,13.8%,2023-04-19 01:00:00
2023-04-19,2:00am,CHF,Gov Board Member Maechler Speaks,Medium,,,,2023-04-19 02:00:00
2023-04-19,3:00am,EUR,Current Account,Non-economic,24.3B,10.3B,18.6B,2023-04-19 03:00:00
2023-04-19,3:30am,GBP,HPI y/y,Non-economic,5.5%,5.0%,6.5%,2023-04-19 03:30:00
2023-04-19,4:00am,EUR,Final Core CPI y/y,Non-economic,5.7%,5.7%,5.7%,2023-04-19 04:00:00
2023-04-19,4:00am,EUR,Final CPI y/y,Non-economic,6.9%,6.9%,6.9%,2023-04-19 04:00:00
2023-04-19,4:34am,EUR,German 10-y Bond Auction,Non-economic,2.51|1.9,,2.32|1.4,2023-04-19 04:34:00
2023-04-19,7:13am,CAD,Housing Starts,Non-economic,214K,236K,241K,2023-04-19 07:13:00
2023-04-19,7:30am,CAD,IPPI m/m,Non-economic,0.1%,-0.4%,-0.6%,2023-04-19 07:30:00
2023-04-19,7:30am,CAD,RMPI m/m,Non-economic,-1.7%,-0.7%,-0.3%,2023-04-19 07:30:00
2023-04-19,9:30am,USD,Crude Oil Inventories,Non-economic,-4.6M,-0.4M,0.6M,2023-04-19 09:30:00
2023-04-19,11:00am,CHF,Gov Board Member Schlegel Speaks,Non-economic,,,,2023-04-19 11:00:00
2023-04-19,1:00pm,USD,Beige Book,Non-economic,,,,2023-04-19 13:00:00
2023-04-19,4:30pm,GBP,MPC Member Mann Speaks,Non-economic,,,,2023-04-19 16:30:00
2023-04-19,4:30pm,USD,FOMC Member Goolsbee Speaks,Non-economic,,,,2023-04-19 16:30:00
2023-04-19,5:45pm,NZD,CPI q/q,High,1.2%,1.5%,1.4%,2023-04-19 17:45:00
2023-04-19,6:00pm,USD,FOMC Member Williams Speaks,Non-economic,,,,2023-04-19 18:00:00
2023-04-19,6:50pm,JPY,Trade Balance,Non-economic,-1.21T,-1.70T,-1.25T,2023-04-19 18:50:00
2023-04-19,8:15pm,CNY,1-y Loan Prime Rate,Medium,3.65%,3.65%,3.65%,2023-04-19 20:15:00
2023-04-19,8:15pm,CNY,5-y Loan Prime Rate,Medium,4.30%,4.30%,4.30%,2023-04-19 20:15:00
2023-04-19,8:30pm,AUD,NAB Quarterly Business Confidence,Non-economic,-4,,-1,2023-04-19 20:30:00
2023-04-19,9:00pm,AUD,RBA Gov Lowe Speaks,High,,,,2023-04-19 21:00:00
2023-04-19,11:30pm,JPY,Tertiary Industry Activity m/m,Non-economic,0.7%,0.4%,0.7%,2023-04-19 23:30:00
2023-04-20,1:00am,EUR,German PPI m/m,Non-economic,-2.6%,-0.6%,-0.3%,2023-04-20 01:00:00
2023-04-20,2:00am,CNY,Foreign Direct Investment ytd/y,Non-economic,4.9%,,6.1%,2023-04-20 02:00:00
2023-04-20,3:41am,EUR,Spanish 10-y Bond Auction,Non-economic,3.51|1.4,,3.40|1.4,2023-04-20 03:41:00
2023-04-20,4:00am,EUR,Trade Balance,Non-economic,-0.1B,-8.5B,-11.6B,2023-04-20 04:00:00
2023-04-20,6:30am,EUR,ECB Monetary Policy Meeting Accounts,Non-economic,,,,2023-04-20 06:30:00
2023-04-20,7:15am,EUR,ECB President Lagarde Speaks,Medium,,,,2023-04-20 07:15:00
2023-04-20,7:30am,USD,Unemployment Claims,High,245K,240K,240K,2023-04-20 07:30:00
2023-04-20,7:30am,USD,Philly Fed Manufacturing Index,Medium,-31.3,-19.1,-23.2,2023-04-20 07:30:00
2023-04-20,9:00am,EUR,Consumer Confidence,Non-economic,-18,-19,-19,2023-04-20 09:00:00
2023-04-20,9:00am,USD,Existing Home Sales,Medium,4.44M,4.50M,4.55M,2023-04-20 09:00:00
2023-04-20,9:00am,USD,CB Leading Index m/m,Non-economic,-1.2%,-0.7%,-0.5%,2023-04-20 09:00:00
2023-04-20,9:15am,USD,Treasury Sec Yellen Speaks,Medium,,,,2023-04-20 09:15:00
2023-04-20,9:30am,USD,Natural Gas Storage,Non-economic,75B,69B,25B,2023-04-20 09:30:00
2023-04-20,10:30am,CAD,BOC Gov Macklem Speaks,High,,,,2023-04-20 10:30:00
2023-04-20,11:00am,USD,FOMC Member Waller Speaks,Medium,,,,2023-04-20 11:00:00
2023-04-20,2:00pm,USD,FOMC Member Bowman Speaks,Non-economic,,,,2023-04-20 14:00:00
2023-04-20,3:30pm,GBP,MPC Member Tenreyro Speaks,Non-economic,,,,2023-04-20 15:30:00
2023-04-20,6:00pm,AUD,Flash Manufacturing PMI,Non-economic,48.1,,49.1,2023-04-20 18:00:00
2023-04-20,6:00pm,AUD,Flash Services PMI,Non-economic,52.6,,48.6,2023-04-20 18:00:00
2023-04-20,6:01pm,GBP,GfK Consumer Confidence,Non-economic,-30,-35,-36,2023-04-20 18:01:00
2023-04-20,6:30pm,JPY,National Core CPI y/y,Non-economic,3.1%,3.0%,3.1%,2023-04-20 18:30:00
2023-04-20,6:45pm,USD,FOMC Member Harker Speaks,Medium,,,,2023-04-20 18:45:00
2023-04-20,7:30pm,JPY,Flash Manufacturing PMI,Non-economic,49.5,49.9,49.2,2023-04-20 19:30:00
2023-04-21,1:00am,GBP,Retail Sales m/m,Medium,-0.9%,-0.5%,1.1%,2023-04-21 01:00:00
2023-04-21,2:15am,EUR,French Flash Manufacturing PMI,High,45.5,47.9,47.3,2023-04-21 02:15:00
2023-04-21,2:15am,EUR,French Flash Services PMI,High,56.3,53.6,53.9,2023-04-21 02:15:00
2023-04-21,2:30am,EUR,German Flash Manufacturing PMI,High,44.0,45.6,44.7,2023-04-21 02:30:00
2023-04-21,2:30am,EUR,German Flash Services PMI,High,55.7,53.3,53.7,2023-04-21 02:30:00
2023-04-21,3:00am,EUR,Flash Manufacturing PMI,Medium,45.5,47.9,47.3,2023-04-21 03:00:00
2023-04-21,3:00am,EUR,Flash Services PMI,Medium,56.6,54.6,55.0,2023-04-21 03:00:00
2023-04-21,3:30am,GBP,Flash Manufacturing PMI,High,46.6,48.3,47.9,2023-04-21 03:30:00
2023-04-21,3:30am,GBP,Flash Services PMI,High,54.9,52.9,52.9,2023-04-21 03:30:00
2023-04-21,7:30am,CAD,Core Retail Sales m/m,Medium,-0.7%,0.0%,0.9%,2023-04-21 07:30:00
2023-04-21,7:30am,CAD,Retail Sales m/m,Medium,-0.2%,-0.6%,1.6%,2023-04-21 07:30:00
2023-04-21,8:45am,USD,Flash Manufacturing PMI,High,50.4,49.0,49.2,2023-04-21 08:45:00
2023-04-21,8:45am,USD,Flash Services PMI,High,53.7,51.5,52.6,2023-04-21 08:45:00
2023-04-21,3:35pm,USD,FOMC Member Cook Speaks,Non-economic,,,,2023-04-21 15:35:00
2023-04-23,6:01pm,GBP,Rightmove HPI m/m,Non-economic,0.2%,,0.8%,2023-04-23 18:01:00
2023-04-24,3:00am,EUR,German ifo Business Climate,Medium,93.6,93.4,93.3,2023-04-24 03:00:00
2023-04-24,5:00am,EUR,German Buba Monthly Report,Non-economic,,,,2023-04-24 05:00:00
2023-04-24,7:30am,CAD,NHPI m/m,Non-economic,0.0%,0.1%,-0.2%,2023-04-24 07:30:00
2023-04-24,8:00am,EUR,Belgian NBB Business Climate,Non-economic,-7.8,-5.2,-7.6,2023-04-24 08:00:00
2023-04-24,All Day,NZD,Bank Holiday,Low,,,,2023-04-24 00:00:00
2023-04-24,All Day,AUD,Bank Holiday,Low,,,,2023-04-24 00:00:00
2023-04-24,6:50pm,JPY,SPPI y/y,Non-economic,1.6%,1.7%,1.7%,2023-04-24 18:50:00
2023-04-25,12:00am,JPY,BOJ Core CPI y/y,Non-economic,2.9%,2.6%,2.7%,2023-04-25 00:00:00
2023-04-25,1:00am,CHF,Trade Balance,Non-economic,4.53B,4.20B,3.14B,2023-04-25 01:00:00
2023-04-25,1:00am,GBP,Public Sector Net Borrowing,Non-economic,20.7B,20.5B,12.5B,2023-04-25 01:00:00
2023-04-25,All Day,EUR,Italian Bank Holiday,Low,,,,2023-04-25 00:00:00
2023-04-25,4:00am,GBP,MPC Member Broadbent Speaks,Non-economic,,,,2023-04-25 04:00:00
2023-04-25,5:00am,GBP,CBI Industrial Order Expectations,Non-economic,-20,-21,-20,2023-04-25 05:00:00
2023-04-25,8:00am,USD,HPI m/m,Non-economic,0.5%,-0.1%,0.1%,2023-04-25 08:00:00
2023-04-25,8:00am,USD,S&P/CS Composite-20 HPI y/y,Non-economic,0.4%,-0.1%,2.6%,2023-04-25 08:00:00
2023-04-25,8:59am,USD,Richmond Manufacturing Index,Medium,-10,-8,-5,2023-04-25 08:59:00
2023-04-25,9:00am,USD,CB Consumer Confidence,High,101.3,104.1,104.0,2023-04-25 09:00:00
2023-04-25,9:00am,USD,New Home Sales,Medium,683K,633K,623K,2023-04-25 09:00:00
2023-04-25,3:30pm,USD,API Weekly Statistical Bulletin,Non-economic,,,,2023-04-25 15:30:00
2023-04-25,5:45pm,NZD,Trade Balance,Non-economic,-1273M,-500M,-796M,2023-04-25 17:45:00
2023-04-25,8:30pm,AUD,CPI m/m,High,1.4%,1.3%,1.9%,2023-04-25 20:30:00
2023-04-25,8:30pm,AUD,CPI y/y,High,6.3%,6.5%,6.8%,2023-04-25 20:30:00
2023-04-25,8:30pm,AUD,Trimmed Mean CPI m/m,High,1.2%,1.4%,1.7%,2023-04-25 20:30:00
2023-04-25,10:00pm,NZD,Credit Card Spending y/y,Non-economic,20.3%,,25.5%,2023-04-25 22:00:00
2023-04-26,1:00am,EUR,German GfK Consumer Climate,Non-economic,-25.7,-28.0,-29.3,2023-04-26 01:00:00
2023-04-26,3:00am,CHF,UBS Economic Expectations,Non-economic,-33.3,,-41.3,2023-04-26 03:00:00
2023-04-26,5:00am,GBP,CBI Realized Sales,Non-economic,5,4,1,2023-04-26 05:00:00
2023-04-26,7:30am,USD,Core Durable Goods Orders m/m,Medium,0.3%,-0.2%,-0.1%,2023-04-26 07:30:00
2023-04-26,7:30am,USD,Durable Goods Orders m/m,Medium,3.2%,0.7%,-1.2%,2023-04-26 07:30:00
2023-04-26,7:30am,USD,Goods Trade Balance,Non-economic,-84.6B,-90.1B,-92.0B,2023-04-26 07:30:00
2023-04-26,7:30am,USD,Prelim Wholesale Inventories m/m,Non-economic,0.1%,0.1%,0.1%,2023-04-26 07:30:00
2023-04-26,8:00am,CNY,CB Leading Index m/m,Non-economic,0.1%,,-0.3%,2023-04-26 08:00:00
2023-04-26,9:30am,USD,Crude Oil Inventories,Non-economic,-5.1M,-1.3M,-4.6M,2023-04-26 09:30:00
2023-04-26,12:30pm,CAD,BOC Summary of Deliberations,Non-economic,,,,2023-04-26 12:30:00
2023-04-26,8:00pm,NZD,ANZ Business Confidence,Non-economic,-43.8,,-43.4,2023-04-26 20:00:00
2023-04-26,8:30pm,AUD,Import Prices q/q,Non-economic,-4.2%,0.4%,1.8%,2023-04-26 20:30:00
2023-04-27,2:00am,EUR,Spanish Unemployment Rate,Non-economic,13.3%,13.0%,12.9%,2023-04-27 02:00:00
2023-04-27,4:13am,EUR,Italian 10-y Bond Auction,Non-economic,4.42|1.3,,4.12|1.4,2023-04-27 04:13:00
2023-04-27,7:30am,USD,Advance GDP q/q,High,1.1%,2.0%,2.6%,2023-04-27 07:30:00
2023-04-27,7:30am,USD,Unemployment Claims,High,230K,247K,246K,2023-04-27 07:30:00
2023-04-27,7:30am,USD,Advance GDP Price Index q/q,Medium,4.0%,3.7%,3.9%,2023-04-27 07:30:00
2023-04-27,9:00am,USD,Pending Home Sales m/m,Medium,-5.2%,0.6%,0.8%,2023-04-27 09:00:00
2023-04-27,9:30am,USD,Natural Gas Storage,Non-economic,79B,76B,75B,2023-04-27 09:30:00
2023-04-27,6:30pm,JPY,Tokyo Core CPI y/y,High,3.5%,3.2%,3.2%,2023-04-27 18:30:00
2023-04-27,6:30pm,JPY,Unemployment Rate,Non-economic,2.8%,2.5%,2.6%,2023-04-27 18:30:00
2023-04-27,6:50pm,JPY,Prelim Industrial Production m/m,Non-economic,0.8%,0.4%,4.6%,2023-04-27 18:50:00
2023-04-27,6:50pm,JPY,Retail Sales y/y,Non-economic,7.2%,6.5%,7.3%,2023-04-27 18:50:00
2023-04-27,8:30pm,AUD,PPI q/q,Non-economic,1.0%,0.6%,0.7%,2023-04-27 20:30:00
2023-04-27,8:30pm,AUD,Private Sector Credit m/m,Non-economic,0.3%,0.3%,0.3%,2023-04-27 20:30:00
2023-04-27,11:00pm,JPY,BOJ Outlook Report,High,,,,2023-04-27 23:00:00
2023-04-27,11:00pm,JPY,Monetary Policy Statement,High,,,,2023-04-27 23:00:00
2023-04-27,11:00pm,JPY,BOJ Policy Rate,Medium,-0.10%,-0.10%,-0.10%,2023-04-27 23:00:00
2023-04-28,12:00am,JPY,Housing Starts y/y,Non-economic,-3.2%,-3.9%,-0.3%,2023-04-28 00:00:00
2023-04-28,12:30am,EUR,French Flash GDP q/q,Medium,0.2%,0.2%,0.0%,2023-04-28 00:30:00
2023-04-28,12:30am,EUR,French Consumer Spending m/m,Non-economic,-1.3%,0.5%,-0.8%,2023-04-28 00:30:00
2023-04-28,1:00am,EUR,German Import Prices m/m,Non-economic,-1.1%,-1.3%,-2.4%,2023-04-28 01:00:00
2023-04-28,All Day,EUR,German Prelim CPI m/m,High,0.4%,0.6%,0.8%,2023-04-28 00:00:00
2023-04-28,1:30am,CHF,Retail Sales y/y,Non-economic,-1.9%,0.4%,-0.5%,2023-04-28 01:30:00
2023-04-28,1:30am,JPY,BOJ Press Conference,High,,,,2023-04-28 01:30:00
2023-04-28,1:45am,EUR,French Prelim CPI m/m,Non-economic,0.6%,0.5%,0.9%,2023-04-28 01:45:00
2023-04-28,2:00am,CHF,KOF Economic Barometer,Non-economic,96.4,98.0,99.2,2023-04-28 02:00:00
2023-04-28,2:00am,EUR,Spanish Flash CPI y/y,Medium,4.1%,4.4%,3.3%,2023-04-28 02:00:00
2023-04-28,2:00am,EUR,Spanish Flash GDP q/q,Non-economic,0.5%,0.3%,0.4%,2023-04-28 02:00:00
2023-04-28,2:55am,EUR,German Unemployment Change,Non-economic,24K,8K,19K,2023-04-28 02:55:00
2023-04-28,3:00am,CHF,SNB Chairman Jordan Speaks,Medium,,,,2023-04-28 03:00:00
2023-04-28,3:00am,EUR,Italian Prelim GDP q/q,Non-economic,0.5%,0.2%,-0.1%,2023-04-28 03:00:00
2023-04-28,3:00am,EUR,German Prelim GDP q/q,Non-economic,0.0%,0.2%,-0.4%,2023-04-28 03:00:00
2023-04-28,4:00am,EUR,Prelim Flash GDP q/q,Non-economic,0.1%,0.2%,0.0%,2023-04-28 04:00:00
2023-04-28,Day 1,EUR,ECOFIN Meetings,Non-economic,,,,2023-04-28 00:00:00
2023-04-28,All Day,EUR,Eurogroup Meetings,Non-economic,,,,2023-04-28 00:00:00
2023-04-28,7:30am,CAD,GDP m/m,High,0.1%,0.2%,0.6%,2023-04-28 07:30:00
2023-04-28,7:30am,USD,Core PCE Price Index m/m,High,0.3%,0.3%,0.3%,2023-04-28 07:30:00
2023-04-28,7:30am,USD,Employment Cost Index q/q,High,1.2%,1.1%,1.0%,2023-04-28 07:30:00
2023-04-28,7:30am,USD,Personal Income m/m,Non-economic,0.3%,0.2%,0.3%,2023-04-28 07:30:00
2023-04-28,7:30am,USD,Personal Spending m/m,Non-economic,0.0%,-0.1%,0.1%,2023-04-28 07:30:00
2023-04-28,8:45am,USD,Chicago PMI,Medium,48.6,43.6,43.8,2023-04-28 08:45:00
2023-04-28,9:00am,USD,Revised UoM Consumer Sentiment,Medium,63.5,63.5,63.5,2023-04-28 09:00:00
2023-04-28,9:00am,USD,Revised UoM Inflation Expectations,Non-economic,4.6%,,4.6%,2023-04-28 09:00:00
2023-04-29,Day 2,EUR,ECOFIN Meetings,Non-economic,,,,2023-04-29 00:00:00
2023-04-29,8:30pm,CNY,Manufacturing PMI,Medium,49.2,51.4,51.9,2023-04-29 20:30:00
2023-04-29,8:30pm,CNY,Non-Manufacturing PMI,Medium,56.4,57.0,58.2,2023-04-29 20:30:00
2023-04-30,All Day,CNY,Bank Holiday,Low,,,,2023-04-30 00:00:00
2023-04-30,7:30pm,JPY,Final Manufacturing PMI,Non-economic,49.5,49.5,49.5,2023-04-30 19:30:00
2023-04-30,8:00pm,AUD,MI Inflation Gauge m/m,Non-economic,0.2%,,0.3%,2023-04-30 20:00:00
2023-04-30,8:30pm,AUD,ANZ Job Advertisements m/m,Non-economic,-0.3%,,-2.7%,2023-04-30 20:30:00
2023-05-01,12:00am,JPY,Consumer Confidence,Non-economic,35.4,34.7,33.9,2023-05-01 00:00:00
2023-05-01,All Day,CHF,Bank Holiday,Low,,,,2023-05-01 00:00:00
2023-05-01,1:30am,AUD,Commodity Prices y/y,Non-economic,-19.2%,,-6.9%,2023-05-01 01:30:00
2023-05-01,All Day,GBP,Bank Holiday,Low,,,,2023-05-01 00:00:00
2023-05-01,All Day,EUR,French Bank Holiday,Low,,,,2023-05-01 00:00:00
2023-05-01,All Day,EUR,German Bank Holiday,Low,,,,2023-05-01 00:00:00
2023-05-01,All Day,EUR,Italian Bank Holiday,Low,,,,2023-05-01 00:00:00
2023-05-01,8:30am,CAD,Manufacturing PMI,Non-economic,50.2,,48.6,2023-05-01 08:30:00
2023-05-01,8:45am,USD,Final Manufacturing PMI,Non-economic,50.2,50.4,50.4,2023-05-01 08:45:00
2023-05-01,9:00am,USD,ISM Manufacturing PMI,High,47.1,46.8,46.3,2023-05-01 09:00:00
2023-05-01,9:00am,USD,ISM Manufacturing Prices,Medium,53.2,49.4,49.2,2023-05-01 09:00:00
2023-05-01,9:00am,USD,Construction Spending m/m,Non-economic,0.3%,0.2%,-0.3%,2023-05-01 09:00:00
2023-05-01,6:01pm,GBP,BRC Shop Price Index y/y,Non-economic,8.8%,,8.9%,2023-05-01 18:01:00
2023-05-01,6:50pm,JPY,Monetary Base y/y,Non-economic,-1.7%,-1.3%,-1.0%,2023-05-01 18:50:00
2023-05-01,11:30pm,AUD,Cash Rate,High,3.85%,3.60%,3.60%,2023-05-01 23:30:00
2023-05-01,11:30pm,AUD,RBA Rate Statement,High,,,,2023-05-01 23:30:00
2023-05-02,1:00am,EUR,German Retail Sales m/m,Non-economic,-2.4%,0.4%,-0.3%,2023-05-02 01:00:00
2023-05-02,1:00am,GBP,Nationwide HPI m/m,Non-economic,0.5%,-0.5%,-0.7%,2023-05-02 01:00:00
2023-05-02,2:00am,CHF,SECO Consumer Climate,Non-economic,-30,-22,-30,2023-05-02 02:00:00
2023-05-02,2:15am,EUR,Spanish Manufacturing PMI,Non-economic,49.0,49.8,51.3,2023-05-02 02:15:00
2023-05-02,2:30am,CHF,Manufacturing PMI,Non-economic,45.3,47.2,47.0,2023-05-02 02:30:00
2023-05-02,2:45am,EUR,Italian Manufacturing PMI,Non-economic,46.8,49.4,51.1,2023-05-02 02:45:00
2023-05-02,2:50am,EUR,French Final Manufacturing PMI,Non-economic,45.6,45.5,45.5,2023-05-02 02:50:00
2023-05-02,2:55am,EUR,German Final Manufacturing PMI,Non-economic,44.5,44.0,44.0,2023-05-02 02:55:00
2023-05-02,3:00am,EUR,Final Manufacturing PMI,Non-economic,45.8,45.5,45.5,2023-05-02 03:00:00
2023-05-02,3:00am,EUR,M3 Money Supply y/y,Non-economic,2.5%,2.4%,2.9%,2023-05-02 03:00:00
2023-05-02,3:00am,EUR,Private Loans y/y,Non-economic,2.9%,3.2%,3.2%,2023-05-02 03:00:00
2023-05-02,3:30am,GBP,Final Manufacturing PMI,Non-economic,47.8,46.6,46.6,2023-05-02 03:30:00
2023-05-02,4:00am,EUR,Core CPI Flash Estimate y/y,Medium,5.6%,5.6%,5.7%,2023-05-02 04:00:00
2023-05-02,4:00am,EUR,CPI Flash Estimate y/y,Medium,7.0%,7.0%,6.9%,2023-05-02 04:00:00
2023-05-02,4:00am,EUR,Italian Prelim CPI m/m,Non-economic,0.5%,0.3%,-0.4%,2023-05-02 04:00:00
2023-05-02,6:20am,AUD,RBA Gov Lowe Speaks,High,,,,2023-05-02 06:20:00
2023-05-02,9:00am,USD,JOLTS Job Openings,High,9.59M,9.74M,9.97M,2023-05-02 09:00:00
2023-05-02,9:00am,USD,Factory Orders m/m,Non-economic,0.9%,1.3%,-1.1%,2023-05-02 09:00:00
2023-05-02,All Day,USD,Wards Total Vehicle Sales,Non-economic,15.9M,15.1M,14.8M,2023-05-02 00:00:00
2023-05-02,9:53am,NZD,GDT Price Index,Non-economic,2.5%,,3.2%,2023-05-02 09:53:00
2023-05-02,3:30pm,USD,API Weekly Statistical Bulletin,Non-economic,,,,2023-05-02 15:30:00
2023-05-02,4:00pm,NZD,RBNZ Financial Stability Report,Non-economic,,,,2023-05-02 16:00:00
2023-05-02,5:45pm,NZD,Employment Change q/q,High,0.8%,0.5%,0.5%,2023-05-02 17:45:00
2023-05-02,5:45pm,NZD,Unemployment Rate,High,3.4%,3.5%,3.4%,2023-05-02 17:45:00
2023-05-02,5:45pm,NZD,Labor Cost Index q/q,Non-economic,0.9%,1.1%,1.1%,2023-05-02 17:45:00
2023-05-02,All Day,JPY,Bank Holiday,Low,,,,2023-05-02 00:00:00
2023-05-02,8:00pm,NZD,RBNZ Gov Orr Speaks,High,,,,2023-05-02 20:00:00
2023-05-02,8:30pm,AUD,Retail Sales m/m,Non-economic,0.4%,0.2%,0.2%,2023-05-02 20:30:00
2023-05-02,11:55pm,AUD,RBA Assist Gov Ellis Speaks,Non-economic,,,,2023-05-02 23:55:00
2023-05-03,1:45am,EUR,French Gov Budget Balance,Non-economic,-54.7B,,-50.3B,2023-05-03 01:45:00
2023-05-03,3:00am,EUR,Italian Monthly Unemployment Rate,Non-economic,7.8%,8.0%,7.9%,2023-05-03 03:00:00
2023-05-03,4:00am,EUR,Unemployment Rate,Non-economic,6.5%,6.6%,6.6%,2023-05-03 04:00:00
2023-05-03,7:15am,USD,ADP Non-Farm Employment Change,High,296K,148K,142K,2023-05-03 07:15:00
2023-05-03,8:45am,USD,Final Services PMI,Non-economic,53.6,53.7,53.7,2023-05-03 08:45:00
2023-05-03,9:00am,USD,ISM Services PMI,High,51.9,51.8,51.2,2023-05-03 09:00:00
2023-05-03,9:30am,USD,Crude Oil Inventories,Non-economic,-1.3M,-0.5M,-5.1M,2023-05-03 09:30:00
2023-05-03,1:00pm,USD,Federal Funds Rate,High,5.25%,5.25%,5.00%,2023-05-03 13:00:00
2023-05-03,1:00pm,USD,FOMC Statement,High,,,,2023-05-03 13:00:00
2023-05-03,1:30pm,USD,FOMC Press Conference,High,,,,2023-05-03 13:30:00
2023-05-03,5:45pm,NZD,Building Consents m/m,Non-economic,7.0%,,-9.4%,2023-05-03 17:45:00
2023-05-03,All Day,JPY,Bank Holiday,Low,,,,2023-05-03 00:00:00
2023-05-03,8:00pm,NZD,ANZ Commodity Prices m/m,Non-economic,-1.7%,,1.3%,2023-05-03 20:00:00
2023-05-03,8:30pm,AUD,Goods Trade Balance,Non-economic,15.27B,13.00B,14.15B,2023-05-03 20:30:00
2023-05-03,8:45pm,CNY,RatingDog Manufacturing PMI,Non-economic,49.5,50.0,50.0,2023-05-03 20:45:00
2023-05-04,1:00am,EUR,German Trade Balance,Non-economic,16.7B,16.1B,16.1B,2023-05-04 01:00:00
2023-05-04,2:00am,EUR,Spanish Unemployment Change,Non-economic,-73.9K,-12.4K,-48.8K,2023-05-04 02:00:00
2023-05-04,2:15am,EUR,Spanish Services PMI,Non-economic,57.9,59.2,59.4,2023-05-04 02:15:00
2023-05-04,2:45am,EUR,Italian Services PMI,Non-economic,57.6,56.6,55.7,2023-05-04 02:45:00
2023-05-04,2:50am,EUR,French Final Services PMI,Non-economic,54.6,56.3,56.3,2023-05-04 02:50:00
2023-05-04,2:55am,EUR,German Final Services PMI,Non-economic,56.0,55.7,55.7,2023-05-04 02:55:00
2023-05-04,3:00am,EUR,Final Services PMI,Non-economic,56.2,56.6,56.6,2023-05-04 03:00:00
2023-05-04,3:30am,GBP,Final Services PMI,Non-economic,55.9,54.9,54.9,2023-05-04 03:30:00
2023-05-04,3:30am,GBP,M4 Money Supply m/m,Non-economic,-0.6%,0.2%,-0.3%,2023-05-04 03:30:00
2023-05-04,3:30am,GBP,Mortgage Approvals,Non-economic,52K,46K,44K,2023-05-04 03:30:00
2023-05-04,3:30am,GBP,Net Lending to Individuals m/m,Non-economic,1.6B,2.8B,2.2B,2023-05-04 03:30:00
2023-05-04,4:00am,EUR,PPI m/m,Non-economic,-1.6%,-1.4%,-0.4%,2023-05-04 04:00:00
2023-05-04,4:05am,EUR,French 10-y Bond Auction,Non-economic,2.83|1.9,,2.70|2.0,2023-05-04 04:05:00
2023-05-04,6:30am,USD,Challenger Job Cuts y/y,Non-economic,175.9%,,319.4%,2023-05-04 06:30:00
2023-05-04,7:15am,EUR,Main Refinancing Rate,High,3.75%,3.75%,3.50%,2023-05-04 07:15:00
2023-05-04,7:15am,EUR,Monetary Policy Statement,High,,,,2023-05-04 07:15:00
2023-05-04,7:30am,CAD,Trade Balance,Non-economic,1.0B,0.3B,-0.5B,2023-05-04 07:30:00
2023-05-04,7:30am,USD,Unemployment Claims,High,242K,239K,229K,2023-05-04 07:30:00
2023-05-04,7:30am,USD,Prelim Nonfarm Productivity q/q,Non-economic,-2.7%,-1.7%,1.7%,2023-05-04 07:30:00
2023-05-04,7:30am,USD,Prelim Unit Labor Costs q/q,Non-economic,6.3%,5.6%,3.2%,2023-05-04 07:30:00
2023-05-04,7:30am,USD,Trade Balance,Non-economic,-64.2B,-63.7B,-70.6B,2023-05-04 07:30:00
2023-05-04,7:45am,EUR,ECB Press Conference,High,,,,2023-05-04 07:45:00
