Date,Time,Currency,Event,Impact,Actual,Forecast,Previous,Combined DateTime
2021-03-02,11:09pm,NZD,GDT Price Index,Non-economic,15.0%,,3.0%,2021-03-02 23:09:00
2021-03-02,All Day,USD,Wards Total Vehicle Sales,Non-economic,15.7M,16.4M,16.6M,2021-03-02 00:00:00
2021-03-03,2:00am,USD,FOMC Member Brainard Speaks,Non-economic,,,,2021-03-03 02:00:00
2021-03-03,3:00am,USD,FOMC Member Daly Speaks,Non-economic,,,,2021-03-03 03:00:00
2021-03-03,5:30am,AUD,AIG Construction Index,Non-economic,57.4,,57.6,2021-03-03 05:30:00
2021-03-03,5:45am,NZD,Building Consents m/m,Non-economic,2.1%,,5.1%,2021-03-03 05:45:00
2021-03-03,8:00am,NZD,ANZ Commodity Prices m/m,Non-economic,3.3%,,4.3%,2021-03-03 08:00:00
2021-03-03,8:01am,GBP,BRC Shop Price Index y/y,Non-economic,-2.4%,,-2.2%,2021-03-03 08:01:00
2021-03-03,8:30am,AUD,GDP q/q,High,3.1%,2.5%,3.4%,2021-03-03 08:30:00
2021-03-03,9:45am,CNY,Caixin Services PMI,Non-economic,51.5,51.6,52.0,2021-03-03 09:45:00
2021-03-03,3:30pm,CHF,CPI m/m,Non-economic,0.2%,0.4%,0.1%,2021-03-03 15:30:00
2021-03-03,3:45pm,EUR,French Gov Budget Balance,Non-economic,-21.9B,,-178.1B,2021-03-03 15:45:00
2021-03-03,4:15pm,EUR,Spanish Services PMI,Non-economic,43.1,43.1,41.7,2021-03-03 16:15:00
2021-03-03,4:45pm,EUR,Italian Services PMI,Non-economic,48.8,45.8,44.7,2021-03-03 16:45:00
2021-03-03,4:50pm,EUR,French Final Services PMI,Non-economic,45.6,43.6,43.6,2021-03-03 16:50:00
2021-03-03,4:55pm,EUR,German Final Services PMI,Non-economic,45.7,45.9,45.9,2021-03-03 16:55:00
2021-03-03,5:00pm,EUR,Final Services PMI,Non-economic,45.7,44.7,44.7,2021-03-03 17:00:00
2021-03-03,5:30pm,GBP,Final Services PMI,Non-economic,49.5,49.7,49.7,2021-03-03 17:30:00
2021-03-03,6:00pm,EUR,PPI m/m,Non-economic,1.4%,1.3%,0.9%,2021-03-03 18:00:00
2021-03-03,8:35pm,GBP,Annual Budget Release,High,,,,2021-03-03 20:35:00
2021-03-03,9:15pm,USD,ADP Non-Farm Employment Change,Medium,117K,203K,195K,2021-03-03 21:15:00
2021-03-03,9:30pm,CAD,Building Permits m/m,Non-economic,8.2%,3.0%,-4.4%,2021-03-03 21:30:00
2021-03-03,10:45pm,USD,Final Services PMI,Non-economic,59.8,58.9,58.9,2021-03-03 22:45:00
2021-03-03,11:00pm,USD,ISM Services PMI,Medium,55.3,58.7,58.7,2021-03-03 23:00:00
2021-03-03,11:30pm,USD,Crude Oil Inventories,Medium,21.6M,-1.3M,1.3M,2021-03-03 23:30:00
2021-03-04,12:00am,GBP,MPC Member Tenreyro Speaks,Medium,,,,2021-03-04 00:00:00
2021-03-04,2:00am,USD,FOMC Member Evans Speaks,Non-economic,,,,2021-03-04 02:00:00
2021-03-04,3:00am,USD,Beige Book,Non-economic,,,,2021-03-04 03:00:00
2021-03-04,4:15am,NZD,RBNZ Gov Orr Speaks,High,,,,2021-03-04 04:15:00
2021-03-04,8:30am,AUD,Goods Trade Balance,Non-economic,10.14B,6.82B,7.13B,2021-03-04 08:30:00
2021-03-04,11:35am,JPY,30-y Bond Auction,Non-economic,0.69|2.8,,0.66|3.5,2021-03-04 11:35:00
2021-03-04,1:00pm,JPY,Consumer Confidence,Non-economic,33.8,29.9,29.6,2021-03-04 13:00:00
2021-03-04,5:30pm,GBP,Construction PMI,Non-economic,53.3,51.1,49.2,2021-03-04 17:30:00
2021-03-04,5:57pm,EUR,Spanish 10-y Bond Auction,Non-economic,0.35|1.6,,0.27|2.1,2021-03-04 17:57:00
2021-03-04,5:59pm,EUR,French 10-y Bond Auction,Non-economic,-0.07|2.0,,-0.25|2.2,2021-03-04 17:59:00
2021-03-04,6:00pm,EUR,Retail Sales m/m,Non-economic,-5.9%,-1.4%,1.8%,2021-03-04 18:00:00
2021-03-04,6:00pm,EUR,Unemployment Rate,Non-economic,8.1%,8.3%,8.1%,2021-03-04 18:00:00
2021-03-04,6:04pm,GBP,10-y Bond Auction,Non-economic,0.87|2.7,,0.44|2.9,2021-03-04 18:04:00
2021-03-04,All Day,All,OPEC-JMMC Meetings,High,,,,2021-03-04 00:00:00
2021-03-04,8:30pm,USD,Challenger Job Cuts y/y,Non-economic,-39.1%,,17.4%,2021-03-04 20:30:00
2021-03-04,9:30pm,CAD,Labor Productivity q/q,Non-economic,-2.0%,-2.0%,-10.6%,2021-03-04 21:30:00
2021-03-04,9:30pm,USD,Revised Nonfarm Productivity q/q,Non-economic,-4.2%,-4.7%,-4.8%,2021-03-04 21:30:00
2021-03-04,9:30pm,USD,Revised Unit Labor Costs q/q,Non-economic,6.0%,6.7%,6.8%,2021-03-04 21:30:00
2021-03-04,9:30pm,USD,Unemployment Claims,Non-economic,745K,758K,736K,2021-03-04 21:30:00
2021-03-04,11:00pm,USD,Factory Orders m/m,Non-economic,2.6%,2.2%,1.6%,2021-03-04 23:00:00
2021-03-04,11:30pm,USD,Natural Gas Storage,Non-economic,-98B,-149B,-338B,2021-03-04 23:30:00
2021-03-05,1:05am,USD,Fed Chair Powell Speaks,High,,,,2021-03-05 01:05:00
2021-03-05,5:30am,AUD,AIG Services Index,Non-economic,55.8,,54.3,2021-03-05 05:30:00
2021-03-05,3:00pm,EUR,German Factory Orders m/m,Non-economic,1.4%,0.4%,-2.2%,2021-03-05 15:00:00
2021-03-05,3:45pm,EUR,French Trade Balance,Non-economic,-3.9B,-3.4B,-3.6B,2021-03-05 15:45:00
2021-03-05,4:00pm,CHF,Foreign Currency Reserves,Non-economic,914B,,897B,2021-03-05 16:00:00
2021-03-05,4:30pm,GBP,Halifax HPI m/m,Non-economic,-0.1%,-0.1%,-0.4%,2021-03-05 16:30:00
2021-03-05,5:00pm,EUR,Italian Retail Sales m/m,Non-economic,-3.0%,-0.6%,2.4%,2021-03-05 17:00:00
2021-03-05,9:30pm,CAD,Trade Balance,Non-economic,1.4B,-1.4B,-2.0B,2021-03-05 21:30:00
2021-03-05,9:30pm,USD,Average Hourly Earnings m/m,High,0.2%,0.2%,0.1%,2021-03-05 21:30:00
2021-03-05,9:30pm,USD,Non-Farm Employment Change,High,379K,197K,166K,2021-03-05 21:30:00
2021-03-05,9:30pm,USD,Unemployment Rate,High,6.2%,6.3%,6.3%,2021-03-05 21:30:00
2021-03-05,9:30pm,USD,Trade Balance,Non-economic,-68.2B,-67.5B,-67.0B,2021-03-05 21:30:00
2021-03-05,10:00pm,GBP,MPC Member Haskel Speaks,Non-economic,,,,2021-03-05 22:00:00
2021-03-05,11:00pm,CAD,Ivey PMI,Medium,60.0,49.2,48.4,2021-03-05 23:00:00
2021-03-06,4:00am,USD,Consumer Credit m/m,Non-economic,-1.3B,11.8B,8.8B,2021-03-06 04:00:00
2021-03-07,11:04am,CNY,USD-Denominated Trade Balance,Non-economic,103.3B,59.0B,78.2B,2021-03-07 11:04:00
2021-03-07,11:05am,CNY,Trade Balance,Non-economic,676B,348B,517B,2021-03-07 11:05:00
2021-03-08,7:50am,JPY,Bank Lending y/y,Non-economic,6.2%,6.3%,6.0%,2021-03-08 07:50:00
2021-03-08,7:50am,JPY,Current Account,Non-economic,1.50T,2.20T,2.08T,2021-03-08 07:50:00
2021-03-08,1:00pm,JPY,Leading Indicators,Non-economic,99.1%,96.7%,95.3%,2021-03-08 13:00:00
2021-03-08,2:00pm,JPY,Economy Watchers Sentiment,Non-economic,41.3,34.2,31.2,2021-03-08 14:00:00
2021-03-08,2:45pm,CHF,Unemployment Rate,Non-economic,3.6%,3.6%,3.5%,2021-03-08 14:45:00
2021-03-08,3:00pm,EUR,German Industrial Production m/m,Non-economic,-2.5%,-1.4%,1.9%,2021-03-08 15:00:00
2021-03-08,5:30pm,EUR,Sentix Investor Confidence,Non-economic,5.0,0.3,-0.2,2021-03-08 17:30:00
2021-03-08,6:00pm,GBP,BOE Gov Bailey Speaks,High,,,,2021-03-08 18:00:00
2021-03-08,11:00pm,USD,Final Wholesale Inventories m/m,Non-economic,1.3%,1.3%,1.3%,2021-03-08 23:00:00
2021-03-09,5:45am,NZD,Manufacturing Sales q/q,Non-economic,-0.6%,,10.4%,2021-03-09 05:45:00
2021-03-09,7:30am,JPY,Average Cash Earnings y/y,Non-economic,-0.8%,-1.6%,-3.0%,2021-03-09 07:30:00
2021-03-09,7:30am,JPY,Household Spending y/y,Non-economic,-6.1%,-2.1%,-0.6%,2021-03-09 07:30:00
2021-03-09,7:50am,JPY,Final GDP Price Index y/y,Non-economic,0.3%,0.2%,0.2%,2021-03-09 07:50:00
2021-03-09,7:50am,JPY,Final GDP q/q,Non-economic,2.8%,3.0%,3.0%,2021-03-09 07:50:00
2021-03-09,7:50am,JPY,M2 Money Stock y/y,Non-economic,9.6%,9.5%,9.4%,2021-03-09 07:50:00
2021-03-09,8:00am,NZD,Prelim ANZ Business Confidence,Non-economic,0.0,,7.0,2021-03-09 08:00:00
2021-03-09,8:01am,GBP,BRC Retail Sales Monitor y/y,Non-economic,9.5%,6.5%,7.1%,2021-03-09 08:01:00
2021-03-09,8:30am,AUD,NAB Business Confidence,Non-economic,16,,12,2021-03-09 08:30:00
2021-03-09,1:59pm,JPY,Prelim Machine Tool Orders y/y,Non-economic,36.7%,,9.7%,2021-03-09 13:59:00
2021-03-09,2:30pm,EUR,French Final Private Payrolls q/q,Non-economic,-0.1%,-0.2%,-0.2%,2021-03-09 14:30:00
2021-03-09,3:00pm,EUR,German Trade Balance,Non-economic,22.2B,17.9B,16.4B,2021-03-09 15:00:00
2021-03-09,5:00pm,EUR,Italian Industrial Production m/m,Non-economic,1.0%,0.8%,0.2%,2021-03-09 17:00:00
2021-03-09,6:00pm,EUR,Final Employment Change q/q,Non-economic,0.3%,0.3%,0.3%,2021-03-09 18:00:00
2021-03-09,6:00pm,EUR,Revised GDP q/q,Non-economic,-0.7%,-0.6%,-0.6%,2021-03-09 18:00:00
2021-03-09,6:55pm,USD,NFIB Small Business Index,Non-economic,95.8,96.7,95.0,2021-03-09 18:55:00
2021-03-10,6:00am,AUD,RBA Gov Lowe Speaks,High,,,,2021-03-10 06:00:00
2021-03-10,7:30am,AUD,Westpac Consumer Sentiment,Non-economic,2.6%,,1.9%,2021-03-10 07:30:00
2021-03-10,9:30am,CNY,CPI y/y,Non-economic,-0.2%,-0.3%,-0.3%,2021-03-10 09:30:00
2021-03-10,9:30am,CNY,PPI y/y,Non-economic,1.7%,1.5%,0.3%,2021-03-10 09:30:00
2021-03-10,3:45pm,EUR,French Industrial Production m/m,Non-economic,3.3%,0.5%,-0.7%,2021-03-10 15:45:00
2021-03-10,4:30pm,CNY,M2 Money Supply y/y,Non-economic,10.1%,9.4%,9.4%,2021-03-10 16:30:00
2021-03-10,4:30pm,CNY,New Loans,Non-economic,1360B,950B,3580B,2021-03-10 16:30:00
2021-03-10,8:30pm,USD,CPI y/y,High,1.7%,1.7%,1.4%,2021-03-10 20:30:00
2021-03-10,9:30pm,USD,Core CPI m/m,High,0.1%,0.2%,0.0%,2021-03-10 21:30:00
2021-03-10,9:30pm,USD,CPI m/m,High,0.4%,0.4%,0.3%,2021-03-10 21:30:00
2021-03-10,11:00pm,CAD,BOC Rate Statement,High,,,,2021-03-10 23:00:00
2021-03-10,11:00pm,CAD,Overnight Rate,Medium,0.25%,0.25%,0.25%,2021-03-10 23:00:00
2021-03-10,11:30pm,USD,Crude Oil Inventories,Medium,13.8M,3.0M,21.6M,2021-03-10 23:30:00
2021-03-11,2:01am,USD,10-y Bond Auction,Medium,1.52|2.4,,1.16|2.4,2021-03-11 02:01:00
2021-03-11,3:00am,USD,Federal Budget Balance,Non-economic,-310.9B,-298.6B,-162.8B,2021-03-11 03:00:00
2021-03-11,5:45am,NZD,FPI m/m,Non-economic,-0.9%,,1.3%,2021-03-11 05:45:00
2021-03-11,7:50am,JPY,PPI y/y,Non-economic,-0.7%,-0.7%,-1.5%,2021-03-11 07:50:00
2021-03-11,8:00am,AUD,MI Inflation Expectations,Non-economic,4.1%,,3.7%,2021-03-11 08:00:00
2021-03-11,8:01am,GBP,RICS House Price Balance,Non-economic,52%,46%,49%,2021-03-11 08:01:00
2021-03-11,4:00pm,CHF,SECO Economic Forecasts,Non-economic,,,,2021-03-11 16:00:00
2021-03-11,8:45pm,EUR,Monetary Policy Statement,High,,,,2021-03-11 20:45:00
2021-03-11,8:45pm,EUR,Main Refinancing Rate,Medium,0.00%,0.00%,0.00%,2021-03-11 20:45:00
2021-03-11,9:30pm,EUR,ECB Press Conference,High,,,,2021-03-11 21:30:00
2021-03-11,9:30pm,USD,Unemployment Claims,Non-economic,712K,730K,754K,2021-03-11 21:30:00
2021-03-11,11:00pm,USD,JOLTS Job Openings,Non-economic,6.92M,6.65M,6.75M,2021-03-11 23:00:00
2021-03-11,11:30pm,USD,Natural Gas Storage,Non-economic,-52B,-76B,-98B,2021-03-11 23:30:00
2021-03-12,2:01am,USD,30-y Bond Auction,Medium,2.30|2.3,,1.93|2.2,2021-03-12 02:01:00
2021-03-12,2:30am,CAD,Gov Council Member Schembri Speaks,Non-economic,,,,2021-03-12 02:30:00
2021-03-12,5:30am,NZD,BusinessNZ Manufacturing Index,Non-economic,53.4,,58.0,2021-03-12 05:30:00
2021-03-12,7:50am,JPY,BSI Manufacturing Index,Non-economic,1.6,19.0,21.6,2021-03-12 07:50:00
2021-03-12,3:00pm,EUR,German Final CPI m/m,Non-economic,0.7%,0.7%,0.7%,2021-03-12 15:00:00
2021-03-12,3:00pm,GBP,Construction Output m/m,Non-economic,0.9%,-1.0%,-2.9%,2021-03-12 15:00:00
2021-03-12,3:00pm,GBP,GDP m/m,Non-economic,-2.9%,-4.9%,1.2%,2021-03-12 15:00:00
2021-03-12,3:00pm,GBP,Goods Trade Balance,Non-economic,-9.8B,-12.2B,-14.3B,2021-03-12 15:00:00
2021-03-12,3:00pm,GBP,Index of Services 3m/3m,Non-economic,-2.4%,-3.3%,0.6%,2021-03-12 15:00:00
2021-03-12,3:00pm,GBP,Industrial Production m/m,Non-economic,-1.5%,-0.9%,0.2%,2021-03-12 15:00:00
2021-03-12,3:00pm,GBP,Manufacturing Production m/m,Non-economic,-2.3%,-1.0%,0.3%,2021-03-12 15:00:00
2021-03-12,3:35pm,CNY,Foreign Direct Investment ytd/y,Non-economic,31.5%,,4.6%,2021-03-12 15:35:00
2021-03-12,5:00pm,EUR,Italian Quarterly Unemployment Rate,Non-economic,9.2%,9.8%,9.6%,2021-03-12 17:00:00
2021-03-12,5:32pm,GBP,Consumer Inflation Expectations,Non-economic,2.7%,,2.7%,2021-03-12 17:32:00
2021-03-12,6:00pm,EUR,Industrial Production m/m,Non-economic,0.8%,0.3%,-0.1%,2021-03-12 18:00:00
2021-03-12,9:06pm,GBP,NIESR GDP Estimate,Non-economic,-2.0%,,-1.7%,2021-03-12 21:06:00
2021-03-12,9:30pm,CAD,Employment Change,High,259.2K,98.5K,-212.8K,2021-03-12 21:30:00
2021-03-12,9:30pm,CAD,Unemployment Rate,High,8.2%,9.2%,9.4%,2021-03-12 21:30:00
2021-03-12,9:30pm,CAD,Capacity Utilization Rate,Non-economic,79.2%,77.9%,77.4%,2021-03-12 21:30:00
2021-03-12,9:30pm,CAD,Wholesale Sales m/m,Non-economic,4.0%,5.1%,-1.1%,2021-03-12 21:30:00
2021-03-12,9:30pm,USD,Core PPI m/m,Non-economic,0.2%,0.2%,1.2%,2021-03-12 21:30:00
2021-03-12,9:30pm,USD,PPI m/m,Non-economic,0.5%,0.4%,1.3%,2021-03-12 21:30:00
2021-03-12,11:00pm,USD,Prelim UoM Consumer Sentiment,Non-economic,83.0,78.4,76.8,2021-03-12 23:00:00
2021-03-12,11:00pm,USD,Prelim UoM Inflation Expectations,Non-economic,3.1%,,3.3%,2021-03-12 23:00:00
2021-03-14,3:00pm,CAD,Daylight Saving Time Shift,Low,,,,2021-03-14 15:00:00
2021-03-14,3:00pm,USD,Daylight Saving Time Shift,Low,,,,2021-03-14 15:00:00
2021-03-15,5:30am,NZD,BusinessNZ Services Index,Non-economic,49.1,,48.0,2021-03-15 05:30:00
2021-03-15,5:49am,NZD,Visitor Arrivals m/m,Non-economic,-7.7%,,15.4%,2021-03-15 05:49:00
2021-03-15,7:15am,AUD,RBA Gov Lowe Speaks,High,,,,2021-03-15 07:15:00
2021-03-15,7:50am,JPY,Core Machinery Orders m/m,Non-economic,-4.5%,-5.5%,5.2%,2021-03-15 07:50:00
2021-03-15,8:01am,GBP,Rightmove HPI m/m,Non-economic,0.8%,,0.5%,2021-03-15 08:01:00
2021-03-15,9:30am,CNY,New Home Prices m/m,Non-economic,0.36%,,0.28%,2021-03-15 09:30:00
2021-03-15,10:00am,CNY,Industrial Production y/y,Medium,35.1%,31.2%,7.3%,2021-03-15 10:00:00
2021-03-15,10:00am,CNY,Retail Sales y/y,Medium,33.8%,32.0%,4.6%,2021-03-15 10:00:00
2021-03-15,10:00am,CNY,Fixed Asset Investment ytd/y,Non-economic,35.0%,40.9%,2.9%,2021-03-15 10:00:00
2021-03-15,10:00am,CNY,Unemployment Rate,Non-economic,5.5%,5.2%,5.2%,2021-03-15 10:00:00
2021-03-15,12:30pm,JPY,Tertiary Industry Activity m/m,Non-economic,-1.7%,-0.6%,-0.3%,2021-03-15 12:30:00
2021-03-15,3:00pm,EUR,German WPI m/m,Non-economic,1.4%,0.7%,2.1%,2021-03-15 15:00:00
2021-03-15,All Day,EUR,Eurogroup Meetings,Non-economic,,,,2021-03-15 00:00:00
2021-03-15,8:12pm,CAD,Housing Starts,Non-economic,246K,245K,284K,2021-03-15 20:12:00
2021-03-15,8:30pm,CAD,Manufacturing Sales m/m,Non-economic,3.1%,2.8%,1.3%,2021-03-15 20:30:00
2021-03-15,8:30pm,USD,Empire State Manufacturing Index,Non-economic,17.4,14.6,12.1,2021-03-15 20:30:00
2021-03-15,9:30pm,GBP,CB Leading Index m/m,Non-economic,-0.4%,,-0.5%,2021-03-15 21:30:00
2021-03-16,4:00am,USD,TIC Long-Term Purchases,Non-economic,90.8B,107.3B,121.0B,2021-03-16 04:00:00
2021-03-16,8:30am,AUD,HPI q/q,Non-economic,3.0%,1.9%,0.8%,2021-03-16 08:30:00
2021-03-16,8:30am,AUD,Monetary Policy Meeting Minutes,Non-economic,,,,2021-03-16 08:30:00
2021-03-16,Dec Data,NZD,Credit Card Spending y/y,Non-economic,-6.7%,,-5.2%,2021-03-16 00:00:00
2021-03-16,10:00am,NZD,Credit Card Spending y/y,Non-economic,-10.6%,,-6.7%,2021-03-16 10:00:00
2021-03-16,12:06pm,JPY,BOJ Gov Kuroda Speaks,Medium,,,,2021-03-16 12:06:00
2021-03-16,12:30pm,JPY,Revised Industrial Production m/m,Non-economic,4.3%,4.2%,4.2%,2021-03-16 12:30:00
2021-03-16,3:45pm,EUR,French Final CPI m/m,Non-economic,0.0%,-0.1%,-0.1%,2021-03-16 15:45:00
2021-03-16,6:00pm,EUR,ZEW Economic Sentiment,Non-economic,74.0,72.0,69.6,2021-03-16 18:00:00
2021-03-16,6:00pm,EUR,German ZEW Economic Sentiment,Non-economic,76.6,74.0,71.2,2021-03-16 18:00:00
2021-03-16,All Day,EUR,ECOFIN Meetings,Non-economic,,,,2021-03-16 00:00:00
2021-03-16,8:30pm,CAD,Foreign Securities Purchases,Non-economic,1.27B,7.95B,5.33B,2021-03-16 20:30:00
2021-03-16,8:30pm,USD,Core Retail Sales m/m,High,-2.7%,0.2%,8.3%,2021-03-16 20:30:00
2021-03-16,8:30pm,USD,Retail Sales m/m,High,-3.0%,-0.5%,7.6%,2021-03-16 20:30:00
2021-03-16,8:30pm,USD,Import Prices m/m,Non-economic,1.3%,1.1%,1.4%,2021-03-16 20:30:00
2021-03-16,9:15pm,USD,Capacity Utilization Rate,Non-economic,73.8%,75.6%,75.5%,2021-03-16 21:15:00
2021-03-16,9:15pm,USD,Industrial Production m/m,Non-economic,-2.2%,0.4%,1.1%,2021-03-16 21:15:00
2021-03-16,10:00pm,USD,Business Inventories m/m,Non-economic,0.3%,0.3%,0.8%,2021-03-16 22:00:00
2021-03-16,10:00pm,USD,NAHB Housing Market Index,Non-economic,82,84,84,2021-03-16 22:00:00
2021-03-16,10:19pm,NZD,GDT Price Index,Non-economic,-3.8%,,15.0%,2021-03-16 22:19:00
2021-03-17,5:45am,NZD,Current Account,Non-economic,-2.70B,-2.85B,-3.62B,2021-03-17 05:45:00
2021-03-17,7:30am,AUD,RBA Assist Gov Kent Speaks,Medium,,,,2021-03-17 07:30:00
2021-03-17,7:30am,AUD,MI Leading Index m/m,Non-economic,0.0%,,-0.1%,2021-03-17 07:30:00
2021-03-17,7:50am,JPY,Trade Balance,Non-economic,-0.04T,-0.10T,0.55T,2021-03-17 07:50:00
2021-03-17,All Day,EUR,Dutch Parliamentary Election,Medium,,,,2021-03-17 00:00:00
2021-03-17,6:00pm,EUR,Final Core CPI y/y,Non-economic,1.1%,1.1%,1.1%,2021-03-17 18:00:00
2021-03-17,6:00pm,EUR,Final CPI y/y,Non-economic,0.9%,0.9%,0.9%,2021-03-17 18:00:00
2021-03-17,6:33pm,EUR,German 30-y Bond Auction,Non-economic,0.21|1.2,,0.10|1.3,2021-03-17 18:33:00
2021-03-17,8:30pm,CAD,CPI m/m,High,0.5%,0.7%,0.6%,2021-03-17 20:30:00
2021-03-17,8:30pm,CAD,Common CPI y/y,Non-economic,1.3%,1.4%,1.3%,2021-03-17 20:30:00
2021-03-17,8:30pm,CAD,Median CPI y/y,Non-economic,2.0%,2.0%,2.0%,2021-03-17 20:30:00
2021-03-17,8:30pm,CAD,Trimmed CPI y/y,Non-economic,1.9%,2.0%,1.9%,2021-03-17 20:30:00
2021-03-17,8:30pm,USD,Building Permits,Non-economic,1.68M,1.74M,1.89M,2021-03-17 20:30:00
2021-03-17,8:30pm,USD,Housing Starts,Non-economic,1.42M,1.56M,1.58M,2021-03-17 20:30:00
2021-03-17,8:32pm,CAD,Core CPI m/m,Non-economic,0.3%,,0.5%,2021-03-17 20:32:00
2021-03-17,10:30pm,USD,Crude Oil Inventories,Medium,2.4M,2.8M,13.8M,2021-03-17 22:30:00
2021-03-18,2:00am,USD,FOMC Economic Projections,High,,,,2021-03-18 02:00:00
2021-03-18,2:00am,USD,FOMC Statement,High,,,,2021-03-18 02:00:00
2021-03-18,2:00am,USD,Federal Funds Rate,Medium,<0.25%,<0.25%,<0.25%,2021-03-18 02:00:00
2021-03-18,2:30am,USD,FOMC Press Conference,High,,,,2021-03-18 02:30:00
2021-03-18,5:45am,NZD,GDP q/q,High,-1.0%,0.2%,13.9%,2021-03-18 05:45:00
2021-03-18,8:30am,AUD,Employment Change,High,88.7K,30.5K,29.5K,2021-03-18 08:30:00
2021-03-18,8:30am,AUD,Unemployment Rate,High,5.8%,6.3%,6.3%,2021-03-18 08:30:00
2021-03-18,8:30am,AUD,RBA Bulletin,Non-economic,,,,2021-03-18 08:30:00
2021-03-18,9:05am,AUD,RBA Assist Gov Kent Speaks,Medium,,,,2021-03-18 09:05:00
2021-03-18,3:00pm,CHF,Trade Balance,Non-economic,3.70B,4.10B,4.98B,2021-03-18 15:00:00
2021-03-18,3:30pm,CHF,PPI m/m,Non-economic,0.0%,0.2%,0.3%,2021-03-18 15:30:00
2021-03-18,4:00pm,EUR,ECB President Lagarde Speaks,Medium,,,,2021-03-18 16:00:00
2021-03-18,5:00pm,EUR,Italian Trade Balance,Non-economic,1.59B,7.05B,6.86B,2021-03-18 17:00:00
2021-03-18,6:00pm,EUR,Trade Balance,Non-economic,24.2B,28.8B,27.5B,2021-03-18 18:00:00
2021-03-18,7:00pm,EUR,ECB President Lagarde Speaks,Medium,,,,2021-03-18 19:00:00
2021-03-18,7:00pm,GBP,MPC Member Cunliffe Speaks,Non-economic,,,,2021-03-18 19:00:00
2021-03-18,8:00pm,GBP,Monetary Policy Summary,High,,,,2021-03-18 20:00:00
2021-03-18,8:00pm,GBP,MPC Official Bank Rate Votes,High,0-0-9,0-0-9,0-0-9,2021-03-18 20:00:00
2021-03-18,8:00pm,GBP,Official Bank Rate,High,0.10%,0.10%,0.10%,2021-03-18 20:00:00
2021-03-18,8:00pm,GBP,MPC Asset Purchase Facility Votes,Medium,0-0-9,0-0-9,0-0-9,2021-03-18 20:00:00
2021-03-18,8:00pm,GBP,Asset Purchase Facility,Non-economic,875B,875B,875B,2021-03-18 20:00:00
2021-03-18,8:30pm,CAD,NHPI m/m,Non-economic,1.9%,0.5%,0.7%,2021-03-18 20:30:00
2021-03-18,8:30pm,GBP,MPC Member Haldane Speaks,Non-economic,,,,2021-03-18 20:30:00
2021-03-18,8:30pm,USD,Philly Fed Manufacturing Index,Medium,51.8,22.5,23.1,2021-03-18 20:30:00
2021-03-18,8:30pm,USD,Unemployment Claims,Non-economic,770K,704K,725K,2021-03-18 20:30:00
2021-03-18,8:32pm,CAD,ADP Non-Farm Employment Change,Medium,-100.8K,,-65.8K,2021-03-18 20:32:00
2021-03-18,10:00pm,USD,CB Leading Index m/m,Non-economic,0.2%,0.3%,0.5%,2021-03-18 22:00:00
2021-03-18,10:30pm,USD,Natural Gas Storage,Non-economic,-11B,-21B,-52B,2021-03-18 22:30:00
2021-03-18,11:55pm,USD,Fed Chair Powell Speaks,High,,,,2021-03-18 23:55:00
2021-03-19,7:30am,JPY,National Core CPI y/y,Non-economic,-0.4%,-0.4%,-0.6%,2021-03-19 07:30:00
2021-03-19,8:01am,GBP,GfK Consumer Confidence,Non-economic,-16,-20,-23,2021-03-19 08:01:00
2021-03-19,8:30am,AUD,Retail Sales m/m,Non-economic,-1.1%,0.6%,0.5%,2021-03-19 08:30:00
2021-03-19,11:39am,JPY,Monetary Policy Statement,Medium,,,,2021-03-19 11:39:00
2021-03-19,11:39am,JPY,BOJ Policy Rate,Non-economic,-0.10%,-0.10%,-0.10%,2021-03-19 11:39:00
2021-03-19,2:30pm,JPY,BOJ Press Conference,Medium,,,,2021-03-19 14:30:00
2021-03-19,3:00pm,EUR,German PPI m/m,Non-economic,0.7%,0.8%,1.4%,2021-03-19 15:00:00
2021-03-19,3:00pm,GBP,Public Sector Net Borrowing,Non-economic,18.4B,20.0B,2.4B,2021-03-19 15:00:00
2021-03-19,8:30pm,CAD,Core Retail Sales m/m,Medium,-1.2%,-2.8%,-3.9%,2021-03-19 20:30:00
2021-03-19,8:30pm,CAD,Retail Sales m/m,Medium,-1.1%,-3.0%,-3.7%,2021-03-19 20:30:00
2021-03-19,9:00pm,GBP,MPC Member Cunliffe Speaks,Non-economic,,,,2021-03-19 21:00:00
2021-03-19,9:00pm,USD,Fed Announcement,High,,,,2021-03-19 21:00:00
2021-03-22,4:00am,NZD,Westpac Consumer Sentiment,Non-economic,105.2,,106.0,2021-03-22 04:00:00
2021-03-22,9:30am,CNY,1-y Loan Prime Rate,Medium,3.85%,3.85%,3.85%,2021-03-22 09:30:00
2021-03-22,9:30am,CNY,5-y Loan Prime Rate,Medium,4.65%,4.65%,4.65%,2021-03-22 09:30:00
2021-03-22,5:00pm,EUR,Current Account,Non-economic,30.5B,34.5B,36.7B,2021-03-22 17:00:00
2021-03-22,7:00pm,EUR,German Buba Monthly Report,Non-economic,,,,2021-03-22 19:00:00
2021-03-22,9:00pm,EUR,German Buba President Weidmann Speaks,Non-economic,,,,2021-03-22 21:00:00
2021-03-22,9:00pm,USD,Fed Chair Powell Speaks,High,,,,2021-03-22 21:00:00
